record_id,phone,account_number,call_time,call_hour,call_result,age,mortgage_balance,tenure,account_holdings,retained,age_group,balance_group,tenure_group
2698,899910162,ACC688201,18/04/2025 12:41,12,answer,52,321306.3248,5.342003392,5,1,51-75,Medium-High,Established
2699,863711920,ACC499635,18/04/2025 16:28,16,busy,43,255215.8486,28.08286854,3,1,36-50,Medium-Low,Long-term
2700,814059525,ACC120970,14/04/2025 10:03,10,answer,50,366587.7748,14.70776858,3,1,36-50,High,Loyal
2701,898785489,ACC215453,21/04/2025 09:15,9,answer,44,266396.6535,9.559367476,1,1,36-50,Medium-Low,Established
2702,890467778,ACC939021,21/04/2025 11:05,11,busy,50,212604.956,2.242697161,1,0,36-50,Medium-Low,New
2703,869528607,ACC354854,22/04/2025 16:21,16,no answer,35,294669.4944,20.8523835,4,1,25-35,Medium-High,Long-term
2704,864708862,ACC756707,07/04/2025 09:51,9,answer,61,325228.9111,8.414537573,2,1,51-75,Medium-High,Established
2705,853050112,ACC588092,14/04/2025 12:16,12,answer,48,302975.5421,20.03280723,4,0,36-50,Medium-High,Long-term
2706,852989582,ACC606793,04/04/2025 10:25,10,answer,40,374243.7776,8.812709564,2,1,36-50,High,Established
2707,870938306,ACC594403,01/04/2025 13:23,13,answer,40,274906.119,0.575564414,3,1,36-50,Medium-High,New
2708,874923364,ACC803492,16/04/2025 10:36,10,no answer,48,176944.38,3.364104742,2,0,36-50,Low,New
2709,852644718,ACC646587,01/04/2025 16:44,16,answering machine,45,263878.1297,0.752277643,2,1,36-50,Medium-Low,New
2710,853915572,ACC710939,25/04/2025 12:09,12,no answer,65,310198.4292,0,3,0,51-75,Medium-High,New
2711,822083241,ACC338382,30/04/2025 10:59,10,answering machine,30,275233.5069,12.74677208,2,1,25-35,Medium-High,Loyal
2712,887936753,ACC108866,02/04/2025 15:23,15,no answer,34,257216.8768,0.081961099,2,0,25-35,Medium-Low,New
2713,888578478,ACC370273,08/04/2025 10:50,10,no answer,50,193297.1339,0,2,1,36-50,Low,New
2714,834201740,ACC858118,11/04/2025 12:09,12,answer,70,468652.8044,14.74358233,5,1,51-75,High,Loyal
2715,898180802,ACC133806,15/04/2025 14:26,14,no answer,30,196769.9405,0,3,0,25-35,Low,New
2716,862119994,ACC183428,07/04/2025 15:19,15,wrong party,62,152916.8845,19.13715854,4,1,51-75,Low,Long-term
2717,855748276,ACC176194,22/04/2025 10:21,10,answer,46,317811.2073,13.69546282,3,1,36-50,Medium-High,Loyal
2718,828817775,ACC419094,07/04/2025 11:45,11,answering machine,43,158377.1445,27.94424912,3,1,36-50,Low,Long-term
2719,852876622,ACC260328,30/04/2025 11:25,11,general error,41,210755.6076,17.05045608,2,0,36-50,Medium-Low,Long-term
2720,894971321,ACC118125,17/04/2025 10:35,10,busy,32,336474.26,3.657484931,2,0,25-35,High,New
2721,850378246,ACC385616,14/04/2025 14:35,14,answer,55,280941.8732,10.26763026,4,1,51-75,Medium-High,Loyal
2722,890198534,ACC420850,15/04/2025 13:44,13,silence,40,396602.7767,19.22384057,2,0,36-50,High,Long-term
2723,895652474,ACC231020,07/04/2025 12:10,12,no answer,44,262816.8786,0,4,0,36-50,Medium-Low,New
2724,849181200,ACC524415,21/04/2025 11:14,11,no answer,54,277719.6258,14.18851523,5,0,51-75,Medium-High,Loyal
2725,827614447,ACC149229,07/04/2025 13:25,13,no answer,28,268440.9203,5.766489081,3,0,25-35,Medium-Low,Established
2726,888557800,ACC133940,28/04/2025 10:22,10,answering machine,34,268051.9941,3.45393746,3,0,25-35,Medium-Low,New
2727,842726269,ACC759022,15/04/2025 16:40,16,no answer,58,447309.3209,7.053694827,1,0,51-75,High,Established
2728,852476972,ACC135906,23/04/2025 13:24,13,no answer,51,239839.3371,9.584839526,3,0,51-75,Medium-Low,Established
2729,824785145,ACC125213,24/04/2025 15:52,15,answering machine,51,278046.4194,13.32834585,2,1,51-75,Medium-High,Loyal
2730,893121164,ACC188135,01/04/2025 09:10,9,no answer,40,255153.6057,12.08417213,3,1,36-50,Medium-Low,Loyal
2731,858622603,ACC288644,10/04/2025 11:04,11,general error,73,135800.4626,17.14667622,1,1,51-75,Low,Long-term
2732,814778940,ACC583676,21/04/2025 10:19,10,no answer,40,311480.4907,12.85451324,4,1,36-50,Medium-High,Loyal
2733,883555784,ACC707584,21/04/2025 16:51,16,no answer,43,308183.5269,3.961096024,1,0,36-50,Medium-High,Established
2734,826842501,ACC226709,24/04/2025 12:00,12,no answer,36,104970.4484,9.239227376,3,1,36-50,Low,Established
2735,878340535,ACC194258,22/04/2025 16:13,16,answer,44,256888.9648,6.325537398,4,0,36-50,Medium-Low,Established
2736,875716241,ACC848927,21/04/2025 14:53,14,no answer,50,149985.0204,8.847267814,3,1,36-50,Low,Established
2737,898954584,ACC161357,21/04/2025 15:50,15,no answer,58,333976.5985,7.816056776,5,0,51-75,High,Established
2738,872947621,ACC155090,17/04/2025 10:02,10,no answer,30,167207.1729,7.168091297,2,1,25-35,Low,Established
2739,817238085,ACC590086,17/04/2025 12:41,12,no answer,49,290982.4626,6.310338446,3,0,36-50,Medium-High,Established
2740,849679034,ACC994238,30/04/2025 14:16,14,stale,63,380126.3326,11.55020956,1,1,51-75,High,Loyal
2741,897451547,ACC721016,21/04/2025 14:38,14,no answer,50,234359.1334,8.677366028,5,1,36-50,Medium-Low,Established
2742,876217712,ACC764250,09/04/2025 10:36,10,no answer,43,293697.3048,13.88672951,4,1,36-50,Medium-High,Loyal
2743,894478003,ACC290996,07/04/2025 15:42,15,answer,49,111205.3354,13.25367581,4,1,36-50,Low,Loyal
2744,836797175,ACC705145,07/04/2025 13:56,13,answering machine,35,391159.3082,4.616335915,2,0,25-35,High,Established
2745,893171028,ACC107558,17/04/2025 13:08,13,answer,62,249803.5303,16.21766527,2,1,51-75,Medium-Low,Long-term
2746,825307410,ACC715948,17/04/2025 14:49,14,no answer,60,392665.7517,16.08529734,2,0,51-75,High,Long-term
2747,821399861,ACC194149,14/04/2025 13:25,13,answer,26,291281.1364,15.31312668,5,1,25-35,Medium-High,Loyal
2748,815016483,ACC123285,11/04/2025 09:00,9,no answer,32,251783.1935,11.65769985,3,0,25-35,Medium-Low,Loyal
2749,813178311,ACC521100,01/04/2025 14:42,14,answer,36,189848.6967,1.923970294,1,1,36-50,Low,New
2750,856801557,ACC635559,29/04/2025 14:19,14,answer,51,187139.8363,28.12099204,2,1,51-75,Low,Long-term
2751,851670211,ACC361850,22/04/2025 12:55,12,answer,28,364875.9831,6.451693512,5,1,25-35,High,Established
2752,844347621,ACC567260,07/04/2025 13:43,13,answer,39,350125.8398,0,4,1,36-50,High,New
2753,835363694,ACC741494,02/04/2025 15:36,15,answer,50,197993.6489,17.20658665,2,1,36-50,Low,Long-term
2754,869080827,ACC394150,14/04/2025 14:30,14,answering machine,44,50000,8.929891356,1,0,36-50,Low,Established
2755,886094929,ACC510088,02/04/2025 16:18,16,no answer,53,161333.6615,17.1291534,3,1,51-75,Low,Long-term
2756,835329604,ACC681773,07/04/2025 15:45,15,answer,30,191456.0696,10.37259634,1,1,25-35,Low,Loyal
2757,890021545,ACC259758,14/04/2025 09:33,9,stale,50,208333.3842,27.86502457,3,1,36-50,Medium-Low,Long-term
2758,867033719,ACC863104,14/04/2025 12:02,12,answer,37,288929.1614,13.28391886,5,1,36-50,Medium-High,Loyal
2759,854213265,ACC280486,14/04/2025 10:22,10,answer,39,289882.2903,18.42663858,2,0,36-50,Medium-High,Long-term
2760,893805118,ACC352406,04/04/2025 15:44,15,answer,46,313684.1205,13.37290409,3,1,36-50,Medium-High,Loyal
2761,890412107,ACC473421,03/04/2025 14:50,14,answer,46,284870.5886,12.26521592,5,0,36-50,Medium-High,Loyal
2762,842606925,ACC346134,09/04/2025 09:20,9,answer,47,127187.8466,19.97473958,4,1,36-50,Low,Long-term
2763,845982462,ACC490580,21/04/2025 11:16,11,answering machine,36,228368.235,7.66949336,3,0,36-50,Medium-Low,Established
2764,864837293,ACC118036,25/04/2025 09:53,9,answering machine,75,500000,0,1,0,51-75,High,New
2765,845937056,ACC531564,17/04/2025 09:56,9,answer,44,273619.3136,17.78684059,2,0,36-50,Medium-High,Long-term
2766,862635090,ACC994197,23/04/2025 12:24,12,answer,31,313618.8911,12.01970858,2,1,25-35,Medium-High,Loyal
2767,899859053,ACC264733,10/04/2025 10:05,10,answer,39,230978.7752,17.2345185,4,1,36-50,Medium-Low,Long-term
2768,851096345,ACC269662,07/04/2025 11:40,11,answer,49,282650.0477,13.84340222,4,1,36-50,Medium-High,Loyal
2769,873577510,ACC482944,14/04/2025 13:09,13,answer,39,142578.4649,2.27819256,2,0,36-50,Low,New
2770,875286173,ACC959409,10/04/2025 13:03,13,no answer,59,234329.6654,9.966020046,3,1,51-75,Medium-Low,Established
2771,829011332,ACC438713,14/04/2025 15:41,15,no answer,68,320197.0494,4.761913629,1,0,51-75,Medium-High,Established
2772,895220014,ACC479118,07/04/2025 09:33,9,answer,28,338317.4095,7.161723606,4,1,25-35,High,Established
2773,859452896,ACC806482,14/04/2025 16:18,16,no answer,60,245085.4106,20.67717172,4,1,51-75,Medium-Low,Long-term
2774,835416691,ACC394345,17/04/2025 12:33,12,answer,41,89543.90014,2.533289505,4,1,36-50,Low,New
2775,859621244,ACC650847,21/04/2025 16:40,16,no answer,55,339768.8579,25.72353021,1,1,51-75,High,Long-term
2776,872644810,ACC286039,09/04/2025 12:19,12,no answer,38,184673.7853,17.15493006,3,1,36-50,Low,Long-term
2777,812553889,ACC242418,08/04/2025 13:12,13,stale,68,248208.6744,0,2,0,51-75,Medium-Low,New
2778,898468074,ACC577519,14/04/2025 15:14,15,answer,47,162222.4328,11.01264849,5,1,36-50,Low,Loyal
2779,839963138,ACC196011,14/04/2025 15:59,15,answer,33,277834.203,10.72711739,3,1,25-35,Medium-High,Loyal
2780,810368105,ACC645230,08/04/2025 15:50,15,silence,29,335826.7485,15.11831312,1,0,25-35,High,Loyal
2781,881301526,ACC259261,28/04/2025 11:43,11,no answer,27,288585.8247,2.09144996,3,1,25-35,Medium-High,New
2782,819877918,ACC402068,03/04/2025 10:06,10,busy,45,288118.6712,11.91529431,4,1,36-50,Medium-High,Loyal
2783,885376050,ACC376177,22/04/2025 11:32,11,answer,51,239713.4486,15.44840125,4,1,51-75,Medium-Low,Loyal
2784,891703080,ACC711277,22/04/2025 14:12,14,answer,54,278062.7721,2.958676071,2,0,51-75,Medium-High,New
2785,850740697,ACC212090,25/04/2025 14:51,14,cancel record,42,301595.0953,3.540562883,2,0,36-50,Medium-High,New
2786,842734507,ACC759627,17/04/2025 16:53,16,wrong number,40,132526.8036,13.00593198,1,0,36-50,Low,Loyal
2787,868759149,ACC248334,23/04/2025 10:36,10,no answer,43,319665.3354,0,2,0,36-50,Medium-High,New
2788,856202375,ACC682732,14/04/2025 13:49,13,answering machine,58,163471.5984,14.21428466,2,0,51-75,Low,Loyal
2789,893882129,ACC756627,30/04/2025 10:31,10,answer,37,309914.1994,20.79581664,5,1,36-50,Medium-High,Long-term
2790,880931689,ACC540426,04/04/2025 12:01,12,answer,48,256167.2333,7.226409996,2,1,36-50,Medium-Low,Established
2791,862413598,ACC257368,07/04/2025 14:06,14,answer,33,268990.0041,9.475316601,3,1,25-35,Medium-High,Established
2792,816251864,ACC684700,21/04/2025 09:50,9,general error,51,158076.2172,17.68041902,3,0,51-75,Low,Long-term
2793,898849223,ACC480451,24/04/2025 09:47,9,no answer,43,368779.4381,2.222161231,4,0,36-50,High,New
2794,867917135,ACC868116,30/04/2025 13:52,13,answer,56,291337.106,6.366666392,4,0,51-75,Medium-High,Established
2795,887938106,ACC392621,14/04/2025 12:59,12,invalid number,68,399363.8657,0.04709997,3,0,51-75,High,New
2796,892178314,ACC871323,17/04/2025 16:45,16,wrong number,37,146529.9845,24.4463631,4,1,36-50,Low,Long-term
2797,813925594,ACC560001,24/04/2025 11:47,11,no answer,48,234688.3733,17.67666078,1,1,36-50,Medium-Low,Long-term
2798,857577521,ACC363420,28/04/2025 12:32,12,answer,36,246230.8518,1.720492066,2,1,36-50,Medium-Low,New
2799,892108833,ACC252752,11/04/2025 09:13,9,answer,39,283340.029,12.96993159,1,0,36-50,Medium-High,Loyal
2800,872611194,ACC934610,24/04/2025 09:28,9,answer,32,264726.2331,19.22662697,4,1,25-35,Medium-Low,Long-term
2801,853959242,ACC593584,10/04/2025 16:03,16,no answer,45,56968.65354,25.11653691,3,1,36-50,Low,Long-term
2802,899654286,ACC160568,09/04/2025 14:41,14,cancel record,47,199470.3733,14.61767255,4,1,36-50,Low,Loyal
2803,886317276,ACC800758,08/04/2025 12:28,12,no answer,54,463350.2738,5.668204951,4,0,51-75,High,Established
2804,848023335,ACC451250,07/04/2025 12:57,12,answer,40,277672.4206,20.15992625,2,1,36-50,Medium-High,Long-term
2805,828026808,ACC427526,14/04/2025 09:20,9,answering machine,66,346157.4261,10.85900559,2,0,51-75,High,Loyal
2806,841478135,ACC603865,07/04/2025 11:54,11,answer,47,426511.5507,26.94813429,3,1,36-50,High,Long-term
2807,844342372,ACC391706,28/04/2025 13:56,13,answer,51,50000,21.78731516,3,1,51-75,Low,Long-term
2808,875427369,ACC845334,04/04/2025 15:55,15,answer,25,160874.053,14.41519152,3,0,25-35,Low,Loyal
2809,825304560,ACC263102,03/04/2025 13:44,13,answer,25,217450.658,0.667896727,4,1,25-35,Medium-Low,New
2810,826249608,ACC878470,25/04/2025 12:22,12,no answer,56,386904.559,1.453436279,3,0,51-75,High,New
2811,854523486,ACC989636,03/04/2025 13:10,13,answer,25,300684.8777,1.094711024,3,0,25-35,Medium-High,New
2812,855636352,ACC644346,28/04/2025 09:17,9,no answer,42,180138.0262,8.357028662,2,0,36-50,Low,Established
2813,853976780,ACC850965,30/04/2025 09:28,9,no answer,69,492258.4376,8.127278353,3,0,51-75,High,Established
2814,873286592,ACC873194,11/04/2025 16:46,16,callback error,61,194255.9238,13.1011506,2,1,51-75,Low,Loyal
2815,863764134,ACC643088,28/04/2025 12:33,12,no answer,49,348627.4684,18.07687081,4,1,36-50,High,Long-term
2816,886494761,ACC134647,29/04/2025 16:56,16,dropped,45,131315.0467,17.51039486,4,1,36-50,Low,Long-term
2817,861175735,ACC756932,16/04/2025 12:10,12,answering machine,64,316804.0084,2.394179607,2,0,51-75,Medium-High,New
2818,842701972,ACC696923,30/04/2025 15:11,15,no answer,75,433155.8817,0,2,0,51-75,High,New
2819,840438215,ACC508801,02/04/2025 15:59,15,general error,38,326109.914,14.89310896,3,0,36-50,Medium-High,Loyal
2820,815017548,ACC612452,08/04/2025 14:12,14,answer,56,199430.5924,12.28004189,3,0,51-75,Low,Loyal
2821,851475426,ACC610130,10/04/2025 12:07,12,no answer,48,364951.1316,4.44278732,2,0,36-50,High,Established
2822,894065254,ACC790949,21/04/2025 11:32,11,no answer,56,359039.88,0,3,0,51-75,High,New
2823,833004701,ACC664748,14/04/2025 13:32,13,answer,35,210964.1463,17.55706085,5,1,25-35,Medium-Low,Long-term
2824,869109893,ACC496956,07/04/2025 12:53,12,general error,49,342348.9516,26.84524391,3,1,36-50,High,Long-term
2825,872842160,ACC147366,04/04/2025 10:09,10,abandoned,45,244961.2129,22.75156783,2,1,36-50,Medium-Low,Long-term
2826,853256995,ACC728131,24/04/2025 14:05,14,abandoned,69,262086.2747,0,2,0,51-75,Medium-Low,New
2827,859130643,ACC940285,30/04/2025 10:42,10,no answer,49,368345.3033,0,2,0,36-50,High,New
2828,839251635,ACC333246,23/04/2025 09:45,9,wrong number,38,263971.8625,9.928506384,3,1,36-50,Medium-Low,Established
2829,835967939,ACC656908,16/04/2025 15:29,15,answer,56,288559.7173,16.08536491,4,0,51-75,Medium-High,Long-term
2830,841703362,ACC939669,22/04/2025 13:40,13,answer,51,266217.7449,4.240952346,4,1,51-75,Medium-Low,Established
2831,826270328,ACC360209,23/04/2025 12:16,12,no answer,47,259561.1322,17.71470648,2,0,36-50,Medium-Low,Long-term
2832,838352892,ACC418151,15/04/2025 10:32,10,no answer,32,120691.643,11.53430961,3,1,25-35,Low,Loyal
2833,870588331,ACC372716,28/04/2025 13:52,13,no answer,38,313896.6093,8.095041957,3,0,36-50,Medium-High,Established
2834,837551880,ACC326430,11/04/2025 09:32,9,answering machine,71,352969.4149,10.99289674,2,0,51-75,High,Loyal
2835,846894694,ACC120036,02/04/2025 15:56,15,invalid number,42,315564.0893,7.689732823,3,0,36-50,Medium-High,Established
2836,818231955,ACC112084,21/04/2025 11:27,11,busy,70,386468.8635,0,3,0,51-75,High,New
2837,898159747,ACC970806,21/04/2025 14:21,14,answering machine,66,254453.2157,7.159908268,2,0,51-75,Medium-Low,Established
2838,850963130,ACC941867,04/04/2025 13:59,13,answer,28,199148.89,12.70555448,5,0,25-35,Low,Loyal
2839,857719309,ACC580719,17/04/2025 13:57,13,no answer,54,218794.998,27.29829128,4,1,51-75,Medium-Low,Long-term
2840,847730319,ACC242386,09/04/2025 11:31,11,answer,51,313449.94,15.32102184,2,0,51-75,Medium-High,Loyal
2841,835706789,ACC326651,07/04/2025 13:26,13,wrong number,75,182059.5118,9.448716608,2,0,51-75,Low,Established
2842,871489436,ACC396429,16/04/2025 09:05,9,no answer,37,302848.1272,6.772319069,3,1,36-50,Medium-High,Established
2843,860560945,ACC350626,02/04/2025 09:24,9,callback error,56,309486.2896,15.94705042,1,0,51-75,Medium-High,Loyal
2844,859414941,ACC851204,03/04/2025 11:31,11,answer,44,308793.547,1.035561943,1,0,36-50,Medium-High,New
2845,842698899,ACC454456,24/04/2025 14:04,14,no answer,52,307702.2468,9.302907378,3,0,51-75,Medium-High,Established
2846,829997974,ACC825406,16/04/2025 12:51,12,wrong number,54,180267.1691,5.278976977,4,0,51-75,Low,Established
2847,872030754,ACC806654,07/04/2025 10:23,10,answer,25,148815.0044,24.0247526,5,1,25-35,Low,Long-term
2848,896224369,ACC662585,28/04/2025 12:24,12,answer,45,246686.8447,10.64709857,3,0,36-50,Medium-Low,Loyal
2849,837535480,ACC336539,28/04/2025 13:18,13,answer,36,170449.99,28.88605793,5,1,36-50,Low,Long-term
2850,848854970,ACC497965,01/04/2025 10:17,10,cancel record,57,438673.6699,21.48214679,2,0,51-75,High,Long-term
2851,853178707,ACC918251,22/04/2025 16:39,16,answer,47,171420.3126,18.74436058,1,1,36-50,Low,Long-term
2852,862308984,ACC601227,08/04/2025 11:15,11,answering machine,64,234043.5885,7.331608831,3,0,51-75,Medium-Low,Established
2853,884750121,ACC127527,16/04/2025 11:25,11,no answer,42,382213.9248,3.66086637,2,0,36-50,High,New
2854,891900896,ACC646501,28/04/2025 14:40,14,busy,48,344201.8702,16.24698875,4,1,36-50,High,Long-term
2855,826575327,ACC303689,14/04/2025 10:32,10,general error,45,61466.51085,16.96393255,4,1,36-50,Low,Long-term
2856,870056194,ACC809848,14/04/2025 09:05,9,no answer,51,250029.0322,10.80653612,1,0,51-75,Medium-Low,Loyal
2857,876832191,ACC417851,10/04/2025 10:36,10,answer,29,250568.8488,26.34872429,2,1,25-35,Medium-Low,Long-term
2858,844667762,ACC468521,21/04/2025 13:01,13,answer,59,295465.9278,2.286583838,3,0,51-75,Medium-High,New
2859,888560236,ACC492403,07/04/2025 09:30,9,callback error,49,141841.9542,1.97234474,1,0,36-50,Low,New
2860,874616206,ACC596462,28/04/2025 15:46,15,no answer,50,355555.0119,7.37317692,2,1,36-50,High,Established
2861,843961034,ACC784015,04/04/2025 15:46,15,answering machine,41,375215.0708,13.18691678,3,0,36-50,High,Loyal
2862,837727179,ACC387372,14/04/2025 16:38,16,no answer,39,289539.0582,14.38254206,2,1,36-50,Medium-High,Loyal
2863,851683210,ACC554969,14/04/2025 15:45,15,answer,43,362923.6548,2.583899018,4,0,36-50,High,New
2864,824333650,ACC718363,09/04/2025 11:58,11,answering machine,25,278945.992,17.0173842,5,1,25-35,Medium-High,Long-term
2865,890884471,ACC510443,03/04/2025 10:52,10,answering machine,25,283351.316,0.728318032,2,1,25-35,Medium-High,New
2866,895874120,ACC141710,07/04/2025 15:53,15,answer,35,350674.5053,6.490044804,3,0,25-35,High,Established
2867,847651335,ACC640027,09/04/2025 12:45,12,answer,49,310392.308,12.77037593,5,1,36-50,Medium-High,Loyal
2868,891781116,ACC938034,30/04/2025 14:26,14,abandoned,45,256223.0358,1.370056745,2,0,36-50,Medium-Low,New
2869,844411626,ACC835374,09/04/2025 12:52,12,no answer,30,274592.4393,20.59396591,2,0,25-35,Medium-High,Long-term
2870,815309480,ACC744375,21/04/2025 15:30,15,abandoned,45,279902.1207,7.545682156,2,0,36-50,Medium-High,Established
2871,871250511,ACC262714,09/04/2025 16:13,16,answer,37,272696.6874,26.47591297,2,0,36-50,Medium-High,Long-term
2872,866882058,ACC580052,07/04/2025 14:41,14,answer,38,269536.917,10.50147222,5,1,36-50,Medium-High,Loyal
2873,845328608,ACC599439,07/04/2025 13:37,13,no answer,75,273114.7974,1.377115225,3,0,51-75,Medium-High,New
2874,824347902,ACC994645,08/04/2025 12:28,12,answer,57,237462.9737,20.05497786,3,1,51-75,Medium-Low,Long-term
2875,856660163,ACC639779,21/04/2025 16:22,16,answer,60,304015.2898,7.398649122,3,0,51-75,Medium-High,Established
2876,864803227,ACC181409,28/04/2025 10:24,10,answering machine,64,268210.3528,18.91698095,1,1,51-75,Medium-Low,Long-term
2877,838735639,ACC346469,14/04/2025 10:34,10,answer,31,234651.2255,19.73003501,3,1,25-35,Medium-Low,Long-term
2878,811583371,ACC651056,24/04/2025 12:39,12,answering machine,34,360229.362,0,5,0,25-35,High,New
2879,894198713,ACC946215,10/04/2025 15:49,15,answering machine,37,303998.9399,16.1950556,3,1,36-50,Medium-High,Long-term
2880,876386098,ACC124918,11/04/2025 16:48,16,no answer,60,265697.1099,17.60459426,4,1,51-75,Medium-Low,Long-term
2881,891119315,ACC718384,08/04/2025 10:00,10,no answer,36,340106.2339,20.35301983,4,1,36-50,High,Long-term
